, ft_202230, 1100, 202230, 202230, 19692, 1376, 6927, 12791, 0.83, 0.95, 0.93, 0.96, 0.89,0.98,1.07,0.97,0.06,0.58,0,0,0
, ft_202330, 850, 202330, 202330, 19692, 1376, 6927, 12791, 0.83, 0.95, 0.93, 0.96, 0.89,0.98,1.07,0.97,0.06,0.58,0,0,0
, ft_202430, 850, 202430, 202430, 19692, 1376, 6927, 12791, 0.83, 0.95, 0.93, 0.96, 0.89,0.98,1.07,0.97,0.06,0.58,0,0,0
,msa_202230,  45, 202230, 202230, 13526,  264,  0,   475, 0.00, 0.72, 0.10, 0,0,0,0,0,0,0,0,0,1
,msa_202330,  45, 202330, 202330, 13526,  264,  0,   475, 0.00, 0.72, 0.10, 0,0,0,0,0,0,0,0,0,1
,msa_202430,  45, 202430, 202430, 13526,  264,  0,   475, 0.00, 0.72, 0.10, 0,0,0,0,0,0,0,0,0,1
,mba_202230,  45, 202230, 202230, 13526,  264,  0,   475, 0.00, 0.77, 0.25, 0,0,0,0,0,0,0,0,0,1
,mba_202330,  45, 202330, 202330, 13526,  264,  0,   475, 0.00, 0.77, 0.25, 0,0,0,0,0,0,0,0,0,1
,mba_202430,  45, 202430, 202430, 13526,  264,  0,   475, 0.00, 0.77, 0.25, 0,0,0,0,0,0,0,0,0,1
